isin,name,source,slug,url,verdict,found_isins,error
INE0MQ801018,Urban Tots,altius,urban-tots-unlisted-shares-buy-sell,https://altiusinvestech.com/company/urban-tots-unlisted-shares-buy-sell,match,INE0MQ801018,
INE0MQ801018,Urban Tots,planify,urban-tots-deepak-houseware-and-toys,https://www.planify.in/research-report/urban-tots-deepak-houseware-and-toys/,match,INE0MQ801018,
INE0MQ801018,Urban Tots,sharescart,urban-tots,https://www.sharescart.com/unlisted-shares/company/urban-tots/,match,INE0MQ801018,
INE0MQ801018,Urban Tots,unlistedzone,urban-tots-unlisted-shares,https://unlistedzone.com/shares/urban-tots-unlisted-shares/,match,INE0MQ801018,
INE0MQ801018,Urban Tots,wwipl,urban-tots-unlisted-share-price,https://wwipl.com/unlisted-shares/urban-tots-unlisted-share-price,match,INE0MQ801018,
INE01HQ01026,Veeda Clinical Research,altius,buy-sell-unlisted-shares-veeda-clinical,https://altiusinvestech.com/company/buy-sell-unlisted-shares-veeda-clinical,match,INE01HQ01026,
INE01HQ01026,Veeda Clinical Research,planify,veeda-clinical-research,https://www.planify.in/research-report/veeda-clinical-research/,match,INE01HQ01026,
INE01HQ01026,Veeda Clinical Research,sharescart,veeda-clinical-research-limited,https://www.sharescart.com/unlisted-shares/company/veeda-clinical-research-limited/,match,INE01HQ01026,
INE01HQ01026,Veeda Clinical Research,unlistedzone,veeda-clinical-research-unlisted-shares-buy-sell-online,https://unlistedzone.com/shares/veeda-clinical-research-unlisted-shares-buy-sell-online/,match,INE01HQ01026,
INE01HQ01026,Veeda Clinical Research,wwipl,veeda-clinical-research-share-price,https://wwipl.com/unlisted-shares/veeda-clinical-research-share-price,match,INE01HQ01026,
INE143401029,Zepto,altius,zeptoequityshares,https://altiusinvestech.com/company/zeptoequityshares,match,INE143401029,
INE143401029,Zepto,incredmoney,ZEP01,https://www.incredmoney.com/unlisted-shares/ZEP01,match,INE143401029,
INE143401029,Zepto,planify,zepto-kiranakart-technologies-pvt-ltd,https://www.planify.in/research-report/zepto-kiranakart-technologies-pvt-ltd/,match,INE143401029,
INE143401029,Zepto,sharescart,zepto-limited,https://www.sharescart.com/unlisted-shares/company/zepto-limited/,match,INE143401029,
INE143401029,Zepto,unlistedzone,zepto-unlisted-ccps-shares7926461-equity,https://unlistedzone.com/shares/zepto-unlisted-ccps-shares7926461-equity/,MISMATCH,,
INE143401029,Zepto,wwipl,https://wwipl.com/unlisted-shares/zepto-share-price,https://wwipl.com/unlisted-shares/zepto-share-price,match,INE143401029,
